"","prod_id","customer","brand_desc","ExpectedValue","category_desc_eng"
"582",999749463,39929975,"PERECÍVEIS CARNE",11.6124946349954,"FRESH BEEF"
"583",999383364,40029833,"PERECÍVEIS CARNE",8.77663283136669,"FRESH PORK"
"584",999958544,40029833,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"585",999378733,40239915,"FULA",12.1144168783975,"OIL"
"586",999958544,40239915,"FERRERO ROCHER",8.09826288630183,"BONBONS"
"587",999378733,40309538,"FULA",12.9797323697117,"OIL"
"588",999749469,40309538,"PERECÍVEIS CARNE",9.47407940238201,"FRESH BEEF"
"589",999424824,40549840,"MIMOSA",10.8650044787026,"CHEESE TYPE FLAMENGO"
"590",999958544,40549840,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"591",999424824,40549931,"MIMOSA",12.8404598384667,"CHEESE TYPE FLAMENGO"
"592",999958544,40549931,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"593",999378733,41009992,"FULA",9.51847040445521,"OIL"
"594",999958544,41009992,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"595",999378733,41459822,"FULA",11.2491013870834,"OIL"
"596",999958544,41459822,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"597",999424824,41469903,"MIMOSA",10.8650044787026,"CHEESE TYPE FLAMENGO"
"598",999958544,41469903,"FERRERO ROCHER",17.546236253654,"BONBONS"
"599",999749463,41659638,"PERECÍVEIS CARNE",11.6124946349954,"FRESH BEEF"
"600",999749469,41659638,"PERECÍVEIS CARNE",8.74530406373724,"FRESH BEEF"
"601",999378733,41709665,"FULA",8.6531549131411,"OIL"
"602",999749463,41709665,"PERECÍVEIS CARNE",9.03194027166312,"FRESH BEEF"
"603",999378733,41739754,"FULA",12.9797323697117,"OIL"
"604",999749469,41739754,"PERECÍVEIS CARNE",6.55897804780293,"FRESH BEEF"
"605",999378733,41889912,"FULA",12.9797323697117,"OIL"
"606",999958544,41889912,"FERRERO ROCHER",13.4971048105031,"BONBONS"
"607",999378733,41919552,"FULA",11.2491013870834,"OIL"
"608",999958544,41919552,"FERRERO ROCHER",12.1473943294527,"BONBONS"
"609",999424824,41939652,"MIMOSA",8.8895491189385,"CHEESE TYPE FLAMENGO"
"610",999749460,41939652,"PERECÍVEIS CARNE",11.1339673938868,"FRESH BEEF"
"611",999378733,42119554,"FULA",10.3837858957693,"OIL"
"612",999958544,42119554,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"613",999378733,42409790,"FULA",12.1144168783975,"OIL"
"614",999958544,42409790,"FERRERO ROCHER",9.44797336735214,"BONBONS"
"615",999378733,42509936,"FULA",9.51847040445521,"OIL"
"616",999749463,42509936,"PERECÍVEIS CARNE",11.6124946349954,"FRESH BEEF"
"617",999749460,42559965,"PERECÍVEIS CARNE",8.09743083191764,"FRESH BEEF"
"618",999749469,42559965,"PERECÍVEIS CARNE",8.01652872509247,"FRESH BEEF"
"619",999378733,42879651,"FULA",11.2491013870834,"OIL"
"620",999749463,42879651,"PERECÍVEIS CARNE",9.03194027166312,"FRESH BEEF"
"621",999383364,42909650,"PERECÍVEIS CARNE",9.7518142570741,"FRESH PORK"
"622",999749463,42909650,"PERECÍVEIS CARNE",9.03194027166312,"FRESH BEEF"
"623",999749460,43209587,"PERECÍVEIS CARNE",9.10960968590735,"FRESH BEEF"
"624",999958544,43209587,"FERRERO ROCHER",10.7976838484024,"BONBONS"
"625",999378733,43919990,"FULA",9.51847040445521,"OIL"
"626",999958544,43919990,"FERRERO ROCHER",12.1473943294527,"BONBONS"
